tests/AotTechnicalTesting/AotTechnicalTesting.csproj	Microsoft.NET.Test.Sdk	17.11.1
tests/AotTechnicalTesting/AotTechnicalTesting.csproj	coverlet.collector	6.0.4
tests/AotTechnicalTesting/AotTechnicalTesting.csproj	xunit	2.9.2
tests/AotTechnicalTesting/AotTechnicalTesting.csproj	xunit.runner.visualstudio	3.0.1
tests/FeatureCheck.Test/FeatureCheck.Test.csproj	Microsoft.NET.Test.Sdk	17.11.1
tests/FeatureCheck.Test/FeatureCheck.Test.csproj	coverlet.collector	6.0.4
tests/FeatureCheck.Test/FeatureCheck.Test.csproj	xunit	2.9.3
tests/FeatureCheck.Test/FeatureCheck.Test.csproj	xunit.runner.visualstudio	3.0.1
tests/MemStat.Net.Test/MemStat.Net.Test.csproj	Microsoft.Extensions.DependencyInjection	9.0.0
tests/MemStat.Net.Test/MemStat.Net.Test.csproj	Microsoft.NET.Test.Sdk	17.11.1
tests/MemStat.Net.Test/MemStat.Net.Test.csproj	coverlet.collector	6.0.4
tests/MemStat.Net.Test/MemStat.Net.Test.csproj	xunit	2.9.2
tests/MemStat.Net.Test/MemStat.Net.Test.csproj	xunit.runner.visualstudio	3.0.1
tests/Mixed.Test/Mixed.Test.csproj	Microsoft.NET.Test.Sdk	17.11.1
tests/Mixed.Test/Mixed.Test.csproj	coverlet.collector	6.0.4
tests/Mixed.Test/Mixed.Test.csproj	xunit	2.9.3
tests/Mixed.Test/Mixed.Test.csproj	xunit.assert	2.9.3
tests/Mixed.Test/Mixed.Test.csproj	xunit.runner.visualstudio	3.0.1
tests/MultiTenant.AggregateTest/MultiTenant.AggregateTest.csproj	Microsoft.NET.Test.Sdk	17.11.1
tests/MultiTenant.AggregateTest/MultiTenant.AggregateTest.csproj	coverlet.collector	6.0.4
tests/MultiTenant.AggregateTest/MultiTenant.AggregateTest.csproj	xunit	2.9.3
tests/MultiTenant.AggregateTest/MultiTenant.AggregateTest.csproj	xunit.runner.visualstudio	3.0.1
tests/Sekiban.Test.Abstructs/Sekiban.Test.Abstructs.csproj	Microsoft.DotNet.PlatformAbstractions	3.1.6
tests/Sekiban.Test.Abstructs/Sekiban.Test.Abstructs.csproj	Microsoft.NET.Test.Sdk	17.11.1
tests/Sekiban.Test.Abstructs/Sekiban.Test.Abstructs.csproj	coverlet.collector	6.0.4
tests/Sekiban.Test.Abstructs/Sekiban.Test.Abstructs.csproj	xunit	2.9.3
tests/Sekiban.Test.Abstructs/Sekiban.Test.Abstructs.csproj	xunit.runner.visualstudio	3.0.1
tests/Sekiban.Test.CosmosDb/Sekiban.Test.CosmosDb.csproj	MartinCostello.Logging.XUnit	0.5.1
tests/Sekiban.Test.CosmosDb/Sekiban.Test.CosmosDb.csproj	Microsoft.DotNet.PlatformAbstractions	3.1.6
tests/Sekiban.Test.CosmosDb/Sekiban.Test.CosmosDb.csproj	Microsoft.Extensions.Configuration	9.0.1
tests/Sekiban.Test.CosmosDb/Sekiban.Test.CosmosDb.csproj	Microsoft.Extensions.Configuration.EnvironmentVariables	9.0.1
tests/Sekiban.Test.CosmosDb/Sekiban.Test.CosmosDb.csproj	Microsoft.Extensions.Configuration.UserSecrets	9.0.1
tests/Sekiban.Test.CosmosDb/Sekiban.Test.CosmosDb.csproj	Microsoft.Extensions.DependencyInjection	9.0.1
tests/Sekiban.Test.CosmosDb/Sekiban.Test.CosmosDb.csproj	Microsoft.NET.Test.Sdk	17.11.1
tests/Sekiban.Test.CosmosDb/Sekiban.Test.CosmosDb.csproj	coverlet.collector	6.0.4
tests/Sekiban.Test.CosmosDb/Sekiban.Test.CosmosDb.csproj	xunit	2.9.3
tests/Sekiban.Test.CosmosDb/Sekiban.Test.CosmosDb.csproj	xunit.runner.visualstudio	3.0.1
tests/Sekiban.Test.Dynamo/Sekiban.Test.Dynamo.csproj	Microsoft.NET.Test.Sdk	17.11.1
tests/Sekiban.Test.Dynamo/Sekiban.Test.Dynamo.csproj	coverlet.collector	6.0.4
tests/Sekiban.Test.Dynamo/Sekiban.Test.Dynamo.csproj	xunit	2.9.3
tests/Sekiban.Test.Dynamo/Sekiban.Test.Dynamo.csproj	xunit.runner.visualstudio	3.0.1
tests/Sekiban.Test.IndexedDb/Sekiban.Test.IndexedDb.csproj	Microsoft.JavaScript.NodeApi	0.8.20
tests/Sekiban.Test.IndexedDb/Sekiban.Test.IndexedDb.csproj	Microsoft.NET.Test.Sdk	17.11.1
tests/Sekiban.Test.IndexedDb/Sekiban.Test.IndexedDb.csproj	coverlet.collector	6.0.4
tests/Sekiban.Test.IndexedDb/Sekiban.Test.IndexedDb.csproj	xunit	2.9.3
tests/Sekiban.Test.IndexedDb/Sekiban.Test.IndexedDb.csproj	xunit.runner.visualstudio	3.0.1
tests/Sekiban.Test.Postgres/Sekiban.Test.Postgres.csproj	Microsoft.NET.Test.Sdk	17.11.1
tests/Sekiban.Test.Postgres/Sekiban.Test.Postgres.csproj	coverlet.collector	6.0.4
tests/Sekiban.Test.Postgres/Sekiban.Test.Postgres.csproj	xunit	2.9.3
tests/Sekiban.Test.Postgres/Sekiban.Test.Postgres.csproj	xunit.runner.visualstudio	3.0.1
tools/ConvertAndCopyCosmosItems/ConvertAndCopyCosmosItems.csproj	Microsoft.Extensions.Configuration	9.0.1
tools/ConvertAndCopyCosmosItems/ConvertAndCopyCosmosItems.csproj	Microsoft.Extensions.DependencyInjection.Abstractions	9.0.1
